time,tem,humi,pm25
2023-02-02 21:00:00,22.09,77.85,75.39
2023-02-02 21:15:00,22.08,78.98,75.0
2023-02-02 21:30:00,22.1,77.81,65.94
2023-02-02 21:45:00,22.1,78.8,67.04
2023-02-02 22:00:00,21.85,77.51,77.18
2023-02-02 22:15:00,21.99,78.4,71.87
2023-02-02 22:30:00,21.93,79.56,69.99
2023-02-02 22:45:00,22.05,78.58,59.23
2023-02-02 23:00:00,22.1,78.0,67.23
2023-02-02 23:15:00,22.06,78.27,63.05
2023-02-02 23:30:00,22.1,78.11,61.73
2023-02-02 23:45:00,22.08,77.54,63.16
2023-02-03 00:00:00,22.08,78.09,66.82
2023-02-03 00:15:00,22.09,78.11,69.69
2023-02-03 00:30:00,22.09,77.58,62.36
2023-02-03 00:45:00,22.11,77.65,73.82
2023-02-03 01:00:00,22.07,77.97,66.01
2023-02-03 01:15:00,22.13,77.73,62.24
2023-02-03 01:30:01,22.1,77.75,64.01
2023-02-03 01:45:00,22.07,77.62,65.01
2023-02-03 02:00:01,22.06,77.77,61.83
2023-02-03 02:15:00,22.05,77.96,57.01
2023-02-03 02:30:01,22.06,77.78,63.69
2023-02-03 02:45:00,22.06,77.66,62.93
2023-02-03 03:00:01,22.06,77.99,68.0
2023-02-03 03:15:00,22.04,77.7,67.39
2023-02-03 03:30:01,22.03,77.74,61.91
2023-02-03 03:45:00,22.04,77.76,69.65
2023-02-03 04:00:01,22.04,77.88,63.24
2023-02-03 04:15:00,22.01,77.95,65.19
2023-02-03 04:30:00,22.01,78.0,65.88
2023-02-03 04:45:00,21.99,78.13,62.95
2023-02-03 05:00:00,21.99,78.27,68.39
2023-02-03 05:15:00,21.99,78.15,64.21
2023-02-03 05:30:00,22.02,78.18,61.43
2023-02-03 05:45:00,21.96,78.26,63.42
2023-02-03 06:00:00,22.01,78.19,66.64
2023-02-03 06:15:00,22.01,78.13,58.46
2023-02-03 06:30:00,22.02,78.4,63.46
2023-02-03 06:45:00,21.99,78.74,61.41
2023-02-03 07:00:00,22.01,78.56,59.9
2023-02-03 07:15:00,21.97,78.25,68.51
2023-02-03 07:30:00,21.99,78.35,68.1
2023-02-03 07:45:00,21.98,78.45,59.43
2023-02-03 08:00:00,21.99,78.15,69.46
2023-02-03 08:15:00,21.99,78.46,60.41
2023-02-03 08:30:00,21.97,78.35,60.04
2023-02-03 08:45:00,22.0,78.42,66.09
2023-02-03 09:00:00,22.0,78.73,64.44
2023-02-03 09:15:00,22.01,78.48,56.58
2023-02-03 09:30:00,22.01,78.55,67.29
2023-02-03 09:45:00,22.03,78.34,63.05
2023-02-03 10:00:00,22.01,78.54,61.1
2023-02-03 10:15:01,22.02,78.42,60.78
2023-02-03 10:30:00,22.03,78.24,63.32
2023-02-03 10:45:01,22.04,79.04,53.02
2023-02-03 11:00:00,22.13,80.57,60.25
2023-02-03 11:15:01,22.23,80.9,54.59
2023-02-03 11:30:00,22.18,81.39,54.98
2023-02-03 11:45:01,22.23,81.35,61.55
2023-02-03 12:00:00,22.29,81.05,54.14
2023-02-03 12:15:01,22.29,81.5,56.71
2023-02-03 12:30:00,22.42,81.28,46.37
2023-02-03 12:45:00,22.33,81.74,55.81
2023-02-03 13:00:00,22.31,81.59,52.57
2023-02-03 13:15:00,22.26,81.4,52.35
2023-02-03 13:30:00,22.23,81.44,54.77
2023-02-03 13:45:00,22.29,81.87,48.44
2023-02-03 14:00:00,22.25,81.59,53.69
2023-02-03 14:15:00,22.28,81.37,56.91
2023-02-03 14:30:00,22.38,81.99,59.33
2023-02-03 14:45:00,22.27,82.46,59.66
2023-02-03 15:00:00,22.03,84.1,50.74
2023-02-03 15:15:00,22.13,84.08,49.16
2023-02-03 15:30:00,22.11,84.35,49.7
2023-02-03 15:45:00,21.99,84.47,47.28
2023-02-03 16:00:00,22.05,84.46,55.57
2023-02-03 16:15:00,21.97,84.77,49.44
2023-02-03 16:30:00,22.05,83.74,46.02
2023-02-03 16:45:00,22.06,83.52,50.97
2023-02-03 17:00:00,22.01,83.32,50.86
2023-02-03 17:15:00,21.99,83.92,51.07
2023-02-03 17:30:00,21.98,83.75,51.86
2023-02-03 17:45:00,21.87,84.06,48.71
2023-02-03 18:00:00,21.85,84.25,61.22
2023-02-03 18:15:00,21.76,84.56,57.42
2023-02-03 18:30:00,21.67,83.92,48.32
2023-02-03 18:45:00,22.02,82.54,52.86
2023-02-03 19:00:01,22.29,80.85,54.22
2023-02-03 19:15:00,22.47,81.64,55.85
2023-02-03 19:30:01,21.77,82.68,52.25
2023-02-03 19:45:00,21.65,83.83,52.7
2023-02-03 20:00:01,21.62,83.76,56.58
2023-02-03 20:15:00,21.6,84.21,61.06
2023-02-03 20:30:01,21.64,84.35,53.12
2023-02-03 20:45:00,21.53,84.19,55.91
2023-02-03 21:00:01,21.51,84.85,56.91
2023-02-03 21:15:00,21.15,87.24,59.59
2023-02-03 21:30:00,21.06,87.57,65.58
2023-02-03 21:45:00,21.03,87.95,67.14
2023-02-03 22:00:00,21.2,86.75,67.41
2023-02-03 22:15:00,21.42,85.21,60.9
2023-02-03 22:30:00,21.4,84.43,58.5
2023-02-03 22:45:00,21.37,84.62,68.04
2023-02-03 23:00:00,21.33,84.65,62.38
2023-02-03 23:15:00,21.34,84.3,60.37
2023-02-03 23:30:00,21.33,84.62,63.24
2023-02-03 23:45:00,21.23,84.49,68.0
2023-02-04 00:00:00,21.16,84.74,64.54
2023-02-04 00:15:00,21.07,84.82,66.84
2023-02-04 00:30:00,21.15,84.43,69.2
2023-02-04 00:45:00,21.16,84.61,68.63
2023-02-04 01:00:00,21.11,84.77,68.06
2023-02-04 01:15:00,21.06,84.88,81.45
2023-02-04 01:30:00,21.34,84.53,67.59
2023-02-04 01:45:00,21.64,83.01,77.93
2023-02-04 02:00:00,21.8,82.23,66.35
2023-02-04 02:15:00,21.89,81.21,59.27
2023-02-04 02:30:00,21.92,81.23,60.29
2023-02-04 02:45:00,21.99,80.92,64.95
2023-02-04 03:00:00,22.03,80.31,56.09
2023-02-04 03:15:00,21.98,80.27,61.69
2023-02-04 03:30:00,22.0,80.06,61.71
2023-02-04 03:45:00,22.02,79.68,58.86
2023-02-04 04:00:00,22.02,79.55,64.38
2023-02-04 04:15:01,22.02,79.24,55.57
2023-02-04 04:30:00,21.98,79.91,60.08
2023-02-04 04:45:01,21.94,80.1,63.99
2023-02-04 05:00:00,21.98,80.06,55.0
2023-02-04 05:15:01,21.99,79.79,61.57
2023-02-04 05:30:00,21.95,79.74,60.08
2023-02-04 05:45:01,22.0,79.24,57.5
2023-02-04 06:00:00,21.99,78.99,58.7
2023-02-04 06:15:01,21.88,79.88,57.56
2023-02-04 06:30:00,22.01,78.8,60.21
2023-02-04 06:45:00,21.99,78.61,62.02
2023-02-04 07:00:00,21.99,78.76,62.26
2023-02-04 07:15:00,21.99,78.57,60.51
2023-02-04 07:30:00,21.94,78.65,61.32
2023-02-04 07:45:00,21.94,79.19,55.57
2023-02-04 08:00:00,21.99,78.71,55.89
2023-02-04 08:15:00,21.98,78.73,61.32
2023-02-04 08:30:00,21.98,78.99,53.12
2023-02-04 08:45:00,22.03,78.29,54.41
2023-02-04 09:00:00,21.27,82.83,58.37
2023-02-04 09:15:00,20.99,85.47,77.93
2023-02-04 09:30:00,20.94,86.33,66.01
2023-02-04 09:45:00,21.06,85.56,66.94
2023-02-04 10:00:00,21.01,85.15,63.36
2023-02-04 10:15:00,21.24,85.05,70.5
2023-02-04 10:30:00,21.13,84.74,71.62
2023-02-04 10:45:00,21.33,83.88,68.55
2023-02-04 11:00:00,21.62,83.06,69.14
2023-02-04 11:15:00,21.74,81.41,67.53
2023-02-04 11:30:00,22.26,80.02,70.81
2023-02-04 11:45:00,22.57,78.64,67.43
2023-02-04 12:00:00,22.76,77.05,66.17
2023-02-04 12:15:00,22.89,77.28,74.41
2023-02-04 12:30:00,23.11,75.84,70.79
2023-02-04 12:45:00,23.05,75.7,80.51
2023-02-04 13:00:00,22.5,78.64,84.52
2023-02-04 13:15:00,22.87,76.64,79.07
2023-02-04 13:30:00,22.8,77.04,80.43
2023-02-04 13:45:00,22.86,77.29,79.07
2023-02-04 14:00:00,22.84,77.18,84.4
2023-02-04 14:15:00,22.7,78.47,79.6
2023-02-04 14:30:00,22.71,78.89,84.54
2023-02-04 14:45:00,22.57,79.74,75.26
2023-02-04 15:00:00,22.68,78.02,79.19
2023-02-04 15:15:00,22.7,77.91,77.69
2023-02-04 15:30:00,22.77,77.33,74.88
2023-02-04 15:45:00,22.67,79.37,75.94
2023-02-04 16:00:00,22.59,80.09,72.8
2023-02-04 16:15:00,22.56,80.31,71.83
2023-02-04 16:30:00,22.55,80.4,71.56
2023-02-04 16:45:00,22.54,80.63,61.39
2023-02-04 17:00:00,22.55,80.63,63.14
2023-02-04 17:15:01,22.53,80.91,65.64
2023-02-04 17:30:00,22.54,80.9,68.79
2023-02-04 17:45:01,22.58,80.74,67.63
2023-02-04 18:00:00,22.51,81.73,72.05
2023-02-04 18:15:01,22.69,81.16,71.74
2023-02-04 18:30:00,22.51,83.08,77.58
2023-02-04 18:45:01,22.9,80.17,69.53
2023-02-04 19:00:00,22.88,80.04,64.46
2023-02-04 19:15:01,22.84,80.31,68.33
2023-02-04 19:30:00,22.76,80.34,63.42
2023-02-04 19:45:00,22.71,80.77,67.88
2023-02-04 20:00:00,22.66,81.11,68.67
2023-02-04 20:15:00,22.54,81.32,67.06
2023-02-04 20:30:00,22.52,81.26,63.44
2023-02-04 20:45:00,22.5,81.26,64.54
2023-02-04 21:00:00,22.5,81.09,68.89
2023-02-04 21:15:00,22.4,81.24,68.61
2023-02-04 21:30:00,22.35,81.39,70.67
2023-02-04 21:45:00,22.35,81.59,68.37
2023-02-04 22:00:00,22.4,81.3,66.51
2023-02-04 22:15:00,22.38,81.52,70.48
2023-02-04 22:30:00,22.32,81.6,58.56
2023-02-04 22:45:00,22.36,81.51,65.07
2023-02-04 23:00:00,22.25,81.75,61.47
2023-02-04 23:15:00,22.3,81.69,60.31
2023-02-04 23:30:00,22.25,81.52,59.35
2023-02-04 23:45:00,22.22,81.76,55.36
2023-02-05 00:00:00,22.2,81.68,57.11
2023-02-05 00:15:00,22.4,81.61,57.99
2023-02-05 00:30:00,22.49,81.54,58.05
2023-02-05 00:45:00,22.62,80.64,58.33
2023-02-05 01:00:00,22.59,80.98,54.81
2023-02-05 01:15:00,22.56,81.34,60.98
2023-02-05 01:30:00,22.54,81.31,52.31
2023-02-05 01:45:00,22.61,80.69,58.7
2023-02-05 02:00:01,22.65,80.26,57.17
2023-02-05 02:15:00,22.62,80.43,59.05
2023-02-05 02:30:01,22.64,80.37,62.97
2023-02-05 02:45:00,22.61,80.27,65.11
2023-02-05 03:00:01,22.67,79.89,60.57
2023-02-05 03:15:00,22.65,79.78,60.69
2023-02-05 03:30:01,22.66,79.48,70.05
2023-02-05 03:45:00,22.65,79.29,64.13
2023-02-05 04:00:01,22.62,79.38,69.75
2023-02-05 04:15:00,22.58,79.52,63.91
2023-02-05 04:30:00,22.59,79.38,71.17
2023-02-05 04:45:00,22.61,79.45,68.16
2023-02-05 05:00:00,22.6,79.41,76.73
2023-02-05 05:15:00,22.6,79.45,67.29
2023-02-05 05:30:00,22.6,79.19,66.37
2023-02-05 05:45:00,22.6,79.23,66.74
2023-02-05 06:00:00,22.57,79.22,68.3
2023-02-05 06:15:00,22.6,79.04,67.04
2023-02-05 06:30:00,22.6,79.18,68.26
2023-02-05 06:45:00,22.59,79.31,65.94
2023-02-05 07:00:00,22.57,79.55,65.94
2023-02-05 07:15:00,22.62,79.07,67.8
2023-02-05 07:30:00,22.61,79.11,62.55
2023-02-05 07:45:00,22.58,79.26,64.5
2023-02-05 08:00:00,22.61,79.06,69.04
2023-02-05 08:15:00,22.61,79.22,65.33
2023-02-05 08:30:00,22.59,79.11,63.3
2023-02-05 08:45:00,22.59,79.17,65.15
2023-02-05 09:00:00,22.6,79.11,62.71
2023-02-05 09:15:00,22.63,78.94,63.97
2023-02-05 09:30:00,22.6,79.12,72.74
2023-02-05 09:45:00,22.59,79.67,69.73
2023-02-05 10:00:00,22.62,79.7,68.2
2023-02-05 10:15:00,22.77,78.49,58.78
2023-02-05 10:30:00,22.77,78.38,56.93
2023-02-05 10:45:00,22.78,78.82,64.56
2023-02-05 11:00:00,22.71,79.77,65.09
2023-02-05 11:15:01,22.72,80.48,66.68
2023-02-05 11:30:00,22.7,81.02,72.27
2023-02-05 11:45:01,22.68,80.39,67.69
2023-02-05 12:00:00,22.62,80.5,91.61
2023-02-05 12:15:01,22.77,80.36,69.3
2023-02-05 12:30:00,22.83,80.22,61.61
2023-02-05 12:45:01,22.9,80.24,55.1
2023-02-05 13:00:00,22.94,80.91,60.96
2023-02-05 13:15:01,22.95,81.01,60.47
2023-02-05 13:30:00,23.05,80.3,59.47
2023-02-05 13:45:01,23.09,79.93,63.14
2023-02-05 14:00:00,23.23,78.93,63.42
2023-02-05 14:15:00,23.17,79.37,63.75
2023-02-05 14:30:00,23.12,78.97,63.1
2023-02-05 14:45:00,22.81,81.33,60.08
2023-02-05 15:00:00,22.87,80.89,57.5
2023-02-05 15:15:00,22.82,81.18,50.7
2023-02-05 15:30:00,22.78,81.6,52.9
2023-02-05 15:45:00,23.29,79.09,59.45
2023-02-05 16:00:01,23.9,75.32,57.03
2023-02-05 16:15:00,23.97,74.74,59.53
2023-02-05 16:30:01,23.69,74.95,62.73
2023-02-05 16:45:00,23.45,75.58,55.52
2023-02-05 17:00:01,22.74,80.25,57.23
2023-02-05 17:15:00,22.47,81.39,61.63
2023-02-05 17:30:01,22.83,78.55,59.64
2023-02-05 17:45:00,22.77,78.85,56.54
2023-02-05 18:00:01,22.76,78.81,61.12
2023-02-05 18:15:00,22.76,78.97,57.09
2023-02-05 18:30:00,22.73,78.96,57.09
2023-02-05 18:45:00,22.61,78.92,63.66
2023-02-05 19:00:00,22.61,79.02,59.35
2023-02-05 19:15:00,22.63,78.2,61.49
2023-02-05 19:30:00,22.44,78.87,58.64
2023-02-05 19:45:00,22.47,78.11,61.57
2023-02-05 20:00:00,22.43,78.33,58.17
2023-02-05 20:15:00,22.39,78.71,57.87
2023-02-05 20:30:00,22.41,79.28,57.36
2023-02-05 20:45:00,22.33,79.6,62.77
2023-02-05 21:00:00,22.23,79.24,52.59
2023-02-05 21:15:00,22.14,79.19,63.18
2023-02-05 21:30:00,22.12,79.4,60.61
2023-02-05 21:45:00,22.21,79.01,61.75
2023-02-05 22:00:00,22.24,78.68,59.57
2023-02-05 22:15:00,22.34,78.36,59.88
2023-02-05 22:30:00,22.21,77.89,56.52
2023-02-05 22:45:00,22.13,77.76,54.67
2023-02-05 23:00:00,22.4,78.19,52.19
2023-02-05 23:15:00,22.62,77.77,57.62
2023-02-05 23:30:00,22.71,77.73,55.42
2023-02-05 23:45:00,22.69,77.26,55.16
2023-02-06 00:00:00,22.7,77.13,53.23
2023-02-06 00:15:00,22.67,77.62,54.04
2023-02-06 00:30:00,22.76,77.33,52.82
2023-02-06 00:45:01,22.87,76.51,52.55
2023-02-06 01:00:00,22.95,76.28,54.61
2023-02-06 01:15:01,22.85,76.41,48.4
2023-02-06 01:30:00,22.8,76.5,49.68
2023-02-06 01:45:01,22.75,76.32,48.42
2023-02-06 02:00:00,22.75,76.52,47.41
2023-02-06 02:15:01,22.73,76.63,48.67
2023-02-06 02:30:00,22.7,76.59,51.76
2023-02-06 02:45:01,22.68,76.68,54.83
2023-02-06 03:00:00,22.69,77.12,56.56
2023-02-06 03:15:01,22.71,77.29,57.05
2023-02-06 03:30:00,22.68,77.39,55.14
2023-02-06 03:45:00,22.7,77.25,51.72
2023-02-06 04:00:00,22.6,77.57,55.36
2023-02-06 04:15:00,22.67,76.8,58.23
2023-02-06 04:30:00,22.63,76.77,60.88
2023-02-06 04:45:00,22.63,76.95,54.65
2023-02-06 05:00:00,22.62,76.9,52.33
2023-02-06 05:15:00,22.65,76.7,49.62
2023-02-06 05:30:00,22.6,76.87,55.73
2023-02-06 05:45:00,22.6,76.71,54.06
2023-02-06 06:00:00,22.62,76.61,53.94
2023-02-06 06:15:00,22.59,76.68,53.96
2023-02-06 06:30:00,22.61,76.97,59.8
2023-02-06 06:45:00,22.6,76.81,59.68
2023-02-06 07:00:00,22.58,76.98,61.87
2023-02-06 07:15:00,22.59,77.66,63.01
2023-02-06 07:30:00,22.59,77.15,59.17
2023-02-06 07:45:00,22.56,76.89,54.34
2023-02-06 08:00:00,22.51,76.98,53.73
2023-02-06 08:15:00,22.17,78.22,58.68
2023-02-06 08:30:00,21.99,79.27,62.57
2023-02-06 08:45:00,21.67,80.75,66.9
2023-02-06 09:00:00,21.69,81.01,63.56
2023-02-06 09:15:00,21.71,80.97,67.69
2023-02-06 09:30:00,21.59,81.25,65.01
2023-02-06 09:45:00,21.58,81.29,69.04
2023-02-06 10:00:01,21.44,82.36,72.72
2023-02-06 10:15:00,21.52,81.77,79.31
2023-02-06 10:30:01,21.77,81.01,74.29
2023-02-06 10:45:00,21.78,83.13,84.48
2023-02-06 11:00:01,21.78,81.99,73.82
2023-02-06 11:15:00,21.68,82.21,75.22
2023-02-06 11:30:01,21.88,81.59,75.22
2023-02-06 11:45:00,21.88,82.42,78.01
2023-02-06 12:00:01,21.65,82.71,83.57
2023-02-06 12:15:00,21.8,82.67,78.78
2023-02-06 12:30:01,21.71,82.6,77.26
2023-02-06 12:45:00,21.69,82.77,78.3
2023-02-06 13:00:01,21.59,83.49,86.03
2023-02-06 13:15:00,21.62,83.25,83.32
2023-02-06 13:30:01,21.7,82.81,83.02
2023-02-06 13:45:00,21.76,82.86,78.93
2023-02-06 14:00:01,21.8,82.71,83.57
2023-02-06 14:15:00,21.79,82.98,84.22
2023-02-06 14:30:01,21.87,82.52,88.29
2023-02-06 14:45:00,21.87,82.83,85.62
2023-02-06 15:00:01,21.92,82.71,81.17
2023-02-06 15:15:00,21.58,83.49,84.97
2023-02-06 15:30:01,22.0,81.95,80.13
2023-02-06 15:45:00,22.0,82.94,87.25
2023-02-06 16:00:01,22.31,80.33,67.17
2023-02-06 16:15:00,22.38,80.21,61.2
2023-02-06 16:30:01,22.29,80.67,62.3
2023-02-06 16:45:00,22.31,80.91,63.95
2023-02-06 17:00:01,22.29,80.98,64.44
2023-02-06 17:15:00,22.25,81.36,62.04
2023-02-06 17:30:01,22.27,81.23,66.6
2023-02-06 17:45:00,22.17,82.04,68.1
2023-02-06 18:00:01,22.37,82.57,67.92
2023-02-06 18:15:00,22.4,81.29,68.63
2023-02-06 18:30:01,22.43,81.13,83.08
2023-02-06 18:45:00,22.43,80.75,70.01
2023-02-06 19:00:01,22.38,81.0,67.35
2023-02-06 19:15:00,22.54,80.58,65.42
2023-02-06 19:30:01,22.71,79.46,69.67
2023-02-06 19:45:00,22.72,79.5,65.29
2023-02-06 20:00:01,22.85,78.66,60.63
2023-02-06 20:15:00,22.84,78.45,68.22
2023-02-06 20:30:01,22.89,78.4,62.73
2023-02-06 20:45:00,22.78,79.42,58.86
2023-02-06 21:00:00,22.91,78.45,63.83
2023-02-06 21:15:00,22.86,78.94,59.64
2023-02-06 21:30:00,22.79,79.37,59.57
2023-02-06 21:45:00,22.74,79.65,56.75
2023-02-06 22:00:00,22.79,78.94,62.3
2023-02-06 22:15:00,22.19,81.36,63.58
2023-02-06 22:30:00,22.09,81.92,59.43
2023-02-06 22:45:00,21.97,82.41,60.57
2023-02-06 23:00:00,22.05,82.6,64.13
2023-02-06 23:15:00,22.56,80.2,62.36
2023-02-06 23:30:00,22.63,79.96,57.74
2023-02-06 23:45:00,22.71,79.35,58.84
2023-02-07 00:00:00,22.7,79.28,60.82
2023-02-07 00:15:00,22.71,79.21,55.57
2023-02-07 00:30:00,22.75,79.21,58.25
2023-02-07 00:45:00,22.74,79.15,59.31
2023-02-07 01:00:00,22.7,79.23,56.22
2023-02-07 01:15:00,22.7,79.22,52.47
2023-02-07 01:30:00,22.74,78.87,60.39
2023-02-07 01:45:00,22.75,78.61,62.02
2023-02-07 02:00:00,22.79,78.49,59.33
2023-02-07 02:15:00,22.76,78.85,56.5
2023-02-07 02:30:00,22.77,78.46,58.46
2023-02-07 02:45:00,22.76,78.55,57.44
2023-02-07 03:00:00,22.76,78.82,58.94
2023-02-07 03:15:01,22.8,78.44,55.42
2023-02-07 03:30:00,22.77,78.69,58.74
2023-02-07 03:45:01,22.74,79.07,55.08
2023-02-07 04:00:00,22.75,78.73,62.97
2023-02-07 04:15:01,22.79,78.81,61.77
2023-02-07 04:30:00,22.8,78.68,58.37
2023-02-07 04:45:01,22.77,79.06,59.33
2023-02-07 05:00:00,22.81,79.01,60.41
2023-02-07 05:15:01,22.87,78.53,63.97
2023-02-07 05:30:00,22.75,79.21,60.88
2023-02-07 05:45:01,22.75,79.33,60.21
2023-02-07 06:00:00,22.68,79.53,58.17
2023-02-07 06:15:01,22.78,78.98,60.25
2023-02-07 06:30:00,22.72,79.27,57.52
2023-02-07 06:45:01,22.69,79.46,63.54
2023-02-07 07:00:00,22.72,79.13,60.71
2023-02-07 07:15:00,22.72,79.11,70.48
2023-02-07 07:30:00,22.71,79.42,64.85
2023-02-07 07:45:00,22.75,78.97,63.73
2023-02-07 08:00:00,22.75,79.02,63.01
2023-02-07 08:15:00,22.74,79.1,60.73
2023-02-07 08:30:00,22.77,79.16,67.29
2023-02-07 08:45:00,22.75,79.2,60.1
2023-02-07 09:00:00,22.74,79.57,64.97
2023-02-07 09:15:00,22.78,79.15,70.67
2023-02-07 09:30:00,22.76,79.52,70.89
2023-02-07 09:45:00,22.77,79.45,62.77
2023-02-07 10:00:00,22.78,79.63,68.61
2023-02-07 10:15:00,22.79,80.0,61.89
2023-02-07 10:30:00,22.8,80.26,70.5
2023-02-07 10:45:00,22.77,80.56,65.62
2023-02-07 11:00:00,22.76,80.8,65.11
2023-02-07 11:15:00,22.79,81.0,71.48
2023-02-07 11:30:00,22.8,81.28,64.3
2023-02-07 11:45:00,22.96,80.2,67.45
2023-02-07 12:00:00,22.99,80.06,63.03
2023-02-07 12:15:00,23.02,81.49,72.21
2023-02-07 12:30:00,23.04,81.87,61.77
2023-02-07 12:45:00,22.91,83.31,67.14
2023-02-07 13:00:00,22.99,82.65,67.17
2023-02-07 13:15:00,23.02,82.36,60.55
2023-02-07 13:30:00,23.08,81.71,61.96
2023-02-07 13:45:00,23.07,81.79,59.13
2023-02-07 14:00:00,23.1,81.84,60.33
2023-02-07 14:15:00,23.08,82.17,59.49
2023-02-07 14:30:00,23.08,82.02,62.93
2023-02-07 14:45:00,23.04,82.5,60.16
2023-02-07 15:00:00,23.09,82.53,59.88
2023-02-07 15:15:00,23.14,82.12,63.28
2023-02-07 15:30:00,23.0,85.18,74.88
2023-02-07 15:45:00,22.67,86.97,70.6
2023-02-07 16:00:00,22.65,87.44,71.74
2023-02-07 16:15:00,22.58,87.82,71.46
2023-02-07 16:30:00,22.46,87.75,83.18
2023-02-07 16:45:00,22.31,88.96,77.65
2023-02-07 17:00:00,22.31,89.05,79.95
2023-02-07 17:15:00,22.44,88.63,77.08
2023-02-07 17:30:01,22.31,89.7,75.81
2023-02-07 17:45:00,22.17,90.5,76.06
2023-02-07 18:00:01,22.1,90.78,85.54
2023-02-07 18:15:00,22.43,88.83,76.67
2023-02-07 18:30:01,22.72,86.83,73.19
2023-02-07 18:45:00,22.75,85.98,73.66
2023-02-07 19:00:01,22.78,85.65,69.87
2023-02-07 19:15:00,22.93,85.05,70.2
2023-02-07 19:30:01,23.44,88.59,70.83
2023-02-07 19:45:00,23.01,84.62,68.55
2023-02-07 20:00:01,22.93,84.01,70.05
2023-02-07 20:15:00,21.91,89.22,72.21
2023-02-07 20:30:00,21.65,90.63,77.42
2023-02-07 20:45:00,21.8,90.06,82.92
2023-02-07 21:00:00,21.67,90.47,82.71
2023-02-07 21:15:00,21.6,90.7,89.67
2023-02-07 21:30:00,21.71,90.3,88.29
2023-02-07 21:45:00,21.58,90.88,83.2
2023-02-07 22:00:00,21.56,90.74,76.0
2023-02-07 22:15:00,21.76,89.29,76.22
2023-02-07 22:30:00,21.6,89.84,76.81
2023-02-07 22:45:00,21.9,89.74,72.07
2023-02-07 23:00:00,22.62,85.81,72.11
2023-02-07 23:15:00,22.85,84.13,72.64
2023-02-07 23:30:00,22.99,82.81,69.59
2023-02-07 23:45:00,23.07,81.94,62.75
2023-02-08 00:00:00,23.02,82.2,64.34
2023-02-08 00:15:00,23.03,81.98,69.36
2023-02-08 00:30:00,23.01,82.03,63.38
2023-02-08 00:45:00,23.03,81.39,64.34
2023-02-08 01:00:00,23.03,81.51,64.38
2023-02-08 01:15:00,23.08,81.36,64.26
2023-02-08 01:30:00,23.08,80.92,59.8
2023-02-08 01:45:00,23.11,80.3,61.16
2023-02-08 02:00:00,23.06,81.31,60.55
2023-02-08 02:15:00,23.09,80.77,59.55
2023-02-08 02:30:00,23.04,80.61,59.13
2023-02-08 02:45:01,23.11,80.16,61.02
2023-02-08 03:00:00,23.08,80.11,62.65
2023-02-08 03:15:01,23.06,80.13,56.34
2023-02-08 03:30:00,23.09,79.86,58.39
2023-02-08 03:45:01,23.02,80.1,62.93
2023-02-08 04:00:00,23.04,80.05,59.19
2023-02-08 04:15:01,23.02,80.06,56.22
2023-02-08 04:30:00,22.98,80.22,56.85
2023-02-08 04:45:01,23.01,80.22,58.52
2023-02-08 05:00:00,22.99,80.34,59.96
2023-02-08 05:15:01,22.99,80.05,58.03
2023-02-08 05:30:00,22.95,79.98,60.98
2023-02-08 05:45:00,22.97,80.18,57.48
2023-02-08 06:00:00,22.95,79.98,59.11
2023-02-08 06:15:00,22.99,79.78,54.75
2023-02-08 06:30:00,22.97,79.63,59.84
2023-02-08 06:45:00,22.97,79.63,58.31
2023-02-08 07:00:00,22.98,79.58,56.05
2023-02-08 07:15:00,22.95,79.55,56.01
2023-02-08 07:30:00,22.92,79.72,57.7
2023-02-08 07:45:00,22.93,79.79,58.58
2023-02-08 08:00:00,22.95,79.73,58.19
2023-02-08 08:15:00,22.96,79.75,59.51
2023-02-08 08:30:00,23.01,79.47,59.92
2023-02-08 08:45:00,22.96,79.77,61.67
2023-02-08 09:00:00,22.96,79.94,60.16
2023-02-08 09:15:00,22.98,79.84,66.41
2023-02-08 09:30:00,22.94,79.95,61.53
2023-02-08 09:45:00,22.94,79.99,54.34
2023-02-08 10:00:00,22.93,80.42,59.76
2023-02-08 10:15:00,22.97,80.32,57.66
2023-02-08 10:30:00,23.0,80.26,60.51
2023-02-08 10:45:00,22.97,80.84,59.62
2023-02-08 11:00:00,22.93,81.17,60.39
2023-02-08 11:15:00,23.02,80.59,61.3
2023-02-08 11:30:00,23.02,80.6,59.86
2023-02-08 11:45:00,23.03,81.2,63.62
2023-02-08 12:00:00,23.09,80.56,60.23
2023-02-08 12:15:00,23.0,81.48,65.07
2023-02-08 12:30:00,23.01,81.06,69.44
2023-02-08 12:45:00,22.59,84.39,70.77
2023-02-08 13:00:00,22.58,85.4,69.16
2023-02-08 13:15:00,22.6,85.51,74.41
2023-02-08 13:30:00,22.68,85.3,73.7
2023-02-08 13:45:00,22.6,85.63,72.82
2023-02-08 14:00:00,22.64,85.65,78.5
2023-02-08 14:15:00,22.62,86.24,78.99
2023-02-08 14:30:00,22.5,86.49,82.16
2023-02-08 14:45:00,22.58,86.14,85.56
2023-02-08 15:00:00,22.73,85.6,78.74
2023-02-08 15:15:00,22.78,85.4,79.11
2023-02-08 15:30:01,22.75,85.66,88.35
2023-02-08 15:45:00,22.76,85.53,85.68
2023-02-08 16:00:01,22.54,86.75,78.36
2023-02-08 16:15:00,22.36,87.71,77.71
2023-02-08 16:30:01,22.47,87.69,90.08
